gene_symbol,RED,pvalue,p_adj,padj,APAreg
PTPRG,0.115327768504559,0.622871159834844,0.999981980224256,0.908032378344529,NC
PTPRK,-0.375616141571242,0.362503403857411,0.999981980224256,0.856070652013378,NC
PTPRM,-0.721456466745899,0.2344562434292,0.999981980224256,0.807262938585177,NC
PTPRN2,-0.0446911650666486,0.881318518289095,0.999981980224256,1,NC
PTPRO,0.136927487912037,0.763949182194578,0.999981980224256,0.972888585839734,NC
PTPRR,-0.0455865491191863,0.929635004820625,0.999981980224256,0.982424345703348,NC
PTS,0.20096463280119,0.468249502679082,0.999981980224256,0.964895467100629,NC
PTTG1IP,-0.568801183518787,0.435456720988423,0.999981980224256,0.896431748319226,NC
PUF60,-0.292903423466242,0.395617429755558,0.999981980224256,0.867029785803849,NC
PUM1,-0.0194020232077301,0.940425975138249,0.999981980224256,0.994431410285008,NC
PUM2,0.142430552718781,0.618096126018243,0.999981980224256,0.912514304317968,NC
PUM3,0.415266657319012,0.416923385429686,0.999981980224256,0.867892481863646,NC
PURA,-0.0798596180144047,0.851063130349506,0.999981980224256,0.927320877102919,NC
PURB,-0.360379498151787,0.287415835726643,0.999981980224256,0.80036875293546,NC
PUS1,0.1953034876571,0.783804522060795,0.999981980224256,0.937952542637158,NC
PUS10,0.24369825116733,0.586585974488478,0.999981980224256,0.952031464721209,NC
PUS7,0.19823632372902,0.712445937017327,0.999981980224256,0.942763672142076,NC
PUS7L,0.8254968611233,0.113881357458204,0.999981980224256,0.697748919039165,NC
PWP1,-0.327411277025953,0.282481501979969,0.999981980224256,0.875589289181374,NC
PWWP2A,-0.268337145648863,0.518212164075996,0.999981980224256,0.867797138578147,NC
PXN,-0.0485481968881306,0.9228608856613,0.999981980224256,0.973517655184783,NC
PXYLP1,-0.296278341251985,0.45728586054057,0.999981980224256,0.845764420776292,NC
PYCR2,0.443190025709167,0.338481969925006,0.999981980224256,0.916127249129829,NC
PYGB,0.179366333881403,0.7830144996425,0.999981980224256,0.894769754503674,NC
PYGO1,-0.342523888623217,0.424714947048506,0.999981980224256,0.861962983936466,NC
QDPR,0.261715874141159,0.337597329865426,0.999981980224256,0.875496599020795,NC
QKI,0.134811924375925,0.809404863754495,0.999981980224256,0.957366113373357,NC
QRICH1,0.263420789939157,0.698214790667781,0.999981980224256,0.937952542637158,NC
