gene_symbol,RED,pvalue,p_adj,padj,APAreg,APAreg2,gene_label
MAML1,0.105251993271474,0.601350077126199,0.837873473429441,0.841308343292952,NC,NC,no
MAML2,0.029537734093648,0.895082575410884,0.963627287009784,0.977553858223999,NC,NC,no
MAML3,0.591416950074213,0.0218591028919224,0.238579287855621,0.0847366004923943,UP,NC,no
MAMLD1,0.0607859198447322,0.822815164159731,0.935310716216876,0.989787965002225,NC,NC,no
MAMSTR,0.0612585759156967,0.882381077917633,0.960465499623049,0.947471351354819,NC,NC,no
MAN1A2,0.087032711458233,0.655929567036365,0.865411728575912,0.886083548262812,NC,NC,no
MAN1C1,0.21411517586889,0.552712841370804,0.806418962337757,0.76230674494547,NC,NC,no
MAN2A1,0.515106905816143,0.436112878472621,0.739377780325082,0.769506856203278,NC,NC,no
MAN2A2,1.44231941416165,0.0200129430866115,0.231586565552908,0.000917713506111471,UP,distal,no
MANSC1,1.39194015176701,0.181016821014326,0.519442760990888,0.139062131436243,NC,NC,no
MAP10,1.0889288468983,0.00573698998989069,0.145722779649998,0.359620891618268,NC,NC,no
MAP1A,0.342111027686313,0.26659252726101,0.609762559962541,0.465465211655977,NC,NC,no
MAP1B,0.123110699053003,0.169172605096427,0.506434917996884,0.376843325670953,NC,NC,no
MAP1LC3B,0.0353058300937317,0.405450182476577,0.716229328029744,0.846515519232195,NC,NC,no
MAP2,0.018957511918449,0.78852655311474,0.92194542613256,0.937070151190768,NC,NC,no
MAP2K1,-0.00457898420431302,0.895643332955331,0.963627287009784,0.99892564701566,NC,NC,no
MAP2K4,-0.2296709820251,0.0259383715956614,0.253480500352084,0.426703824247466,NC,NC,no
MAP2K5,1.1404156349973,0.0364426853940936,0.284357297375719,0.000117458941456563,UP,distal,no
MAP2K6,0.483694313097997,0.0197614987711707,0.231248512759778,0.00423753297423477,UP,distal,no
MAP2K7,0.00991397643122699,0.926958469003802,0.976434842832581,0.991856502417989,NC,NC,no
MAP3K10,-0.145181722072661,0.260799198644782,0.603082094265316,0.671667948858984,NC,NC,no
MAP3K13,-0.0429999882862999,0.668793564892653,0.871367992643421,0.883185097496763,NC,NC,no
MAP3K2,-0.0108351004846496,0.820711730858887,0.934545582310384,0.981908354502499,NC,NC,no
MAP3K4,0.612764566878217,0.0445474072090215,0.308522365665609,0.0432039858948378,UP,distal,no
MAP3K6,2.27231615676524,0.0405551250262029,0.297446232723237,0.0147968822777753,UP,distal,no
MAP3K7,0.365060744641731,0.199713908391578,0.540724033435946,0.355316884043609,NC,NC,no
MAP3K9,0.0343733414021339,0.764088029401951,0.912494413957184,0.952874194691455,NC,NC,no
MAP4K2,0.372163333965822,0.30673344893165,0.642333525278757,0.617748595864676,NC,NC,no
MAP4K3,0.124036256078367,0.281729599336908,0.622988205774654,0.648647409777968,NC,NC,no
MAP4K4,0.27210394273428,0.0258346899362778,0.253007865982115,0.0714553882960684,UP,NC,no
MAP4K5,0.106084733096143,0.497498168683293,0.773285795498191,0.770533797306423,NC,NC,no
MAP7D1,-0.0515497259671167,0.693080039673583,0.883019615372655,0.896796299814109,NC,NC,no
MAP7D2,0.057644291232201,0.851850608962749,0.948659950595329,0.970132905807445,NC,NC,no
MAP9,-0.199991888501758,0.405727609347331,0.716316997813565,0.774742259450565,NC,NC,no
MAPK1,-0.17753687306311,0.00486119950047741,0.138522696978785,0.000131262382986949,DN,proximal,no
MAPK10,0.75888490155774,0.00206441787953575,0.103296912259876,3.87667901185963e-35,UP,distal,no
MAPK12,1.84740746958715,0.038265837744049,0.290725810511721,0.000379043027043791,UP,distal,no
MAPK14,0.325196189955511,0.084905666904023,0.39266099870431,0.44662589380734,NC,NC,no
MAPK1IP1L,0.21266891637266,0.0716796700720849,0.369883803685886,0.140473035957009,NC,NC,no
MAPK4,0.123703797728823,0.734270765991104,0.899897660793456,0.956664677951151,NC,NC,no
MAPK6,0.0426876483956469,0.368338054944762,0.690755722414939,0.739199672493375,NC,NC,no
MAPK8IP2,0.471890081091411,0.0111345344067819,0.183460875051279,2.73048877777899e-12,UP,distal,no
MAPK9,0.126211245829987,0.0810629473909826,0.386542161150748,0.490952320550321,NC,NC,no
MAPKAP1,0.0799734498825939,0.703495769947874,0.886880343430727,0.894554649247193,NC,NC,no
MAPKAPK2,-0.133047733582288,0.140405311511861,0.475179286342352,0.588776368310429,NC,NC,no
MAPKAPK3,0.955492843523607,0.0098767776519279,0.173640123235507,3.20109847423368e-06,UP,distal,no
MAPKAPK5,0.160500715046576,0.631603218074772,0.851432595034226,0.849792587317448,NC,NC,no
MAPKBP1,-0.703263637297392,0.079225592774141,0.384108245630272,0.0673764739104255,DN,NC,no
MAPRE1,0.0852823914381369,0.0834261695912643,0.390367612201477,0.430184588399084,NC,NC,no
MAPRE2,0.107606592111983,0.031221436131881,0.265855900225219,0.0386775626454593,UP,distal,no
MAPRE3,-0.0881710758933663,0.356376369329199,0.680573201266139,0.774742259450565,NC,NC,no
MARC1,0.315282264610946,0.610697157950516,0.840734529716913,0.641093313205422,NC,NC,no
MARCH1,0.0125386532988883,0.904624528753391,0.96772833855017,0.978367565853007,NC,NC,no
MARCH2,0.638017929188993,0.0492633974404378,0.322594115263123,0.20393820581197,NC,NC,no
MARCH4,0.529965468326223,0.241979772074906,0.585328332246743,0.508507986176483,NC,NC,no
MARCH5,0.0474439895481977,0.805301951858227,0.929850770683757,0.928530465365935,NC,NC,no
MARCH6,0.0640332517283733,0.564367139491808,0.815020749801572,0.824932134024562,NC,NC,no
MARCH7,0.0824844979665993,0.65561024793421,0.865172120613943,0.863501604939021,NC,NC,no
MARCH8,-0.372554077605948,0.205509354857066,0.546520715185523,0.445392228357223,NC,NC,no
MARCH9,0.851525493550763,0.0462957345350466,0.314482530374693,0.00552791969810349,UP,distal,no
MARF1,0.285762645172054,0.116015233187115,0.447366424278447,0.521247401807377,NC,NC,no
MARK1,0.35981044877669,0.0595144433860482,0.343032417546389,0.0432508588685243,UP,distal,no
MARK2,0.01564870274205,0.849320252441629,0.947776655937777,0.961308287058376,NC,NC,no
MARK3,0.565037322203324,0.083163746942462,0.39020870668036,0.025583184732672,UP,distal,no
MARK4,-0.0250925051612461,0.922063122615969,0.974954490808886,0.983523062098969,NC,NC,no
MARS2,-0.23674443024263,0.450375661574734,0.747868776174633,0.680317791240777,NC,NC,no
MARVELD1,1.209406318046,0.0261871352424199,0.25501519974477,0.00571727726636874,UP,distal,no
MAST2,-0.504643612787667,0.0254465690099,0.251449011764493,0.0440510897769302,DN,proximal,no
MAST3,0.0494327774400263,0.849921821660027,0.948120357068861,1,NC,NC,no
MAT2B,0.616407145963009,0.142812814246996,0.476355878444945,0.331903773878114,NC,NC,no
MATR3,0.0499521454423202,0.28482668364642,0.624766889670243,0.633483285264722,NC,NC,no
MAU2,0.172687420833795,0.159602087397681,0.50171386091796,0.238259969995166,NC,NC,no
MAVS,-0.000716252859248479,0.99560708247289,0.99827402822183,0.978961173538687,NC,NC,no
MAZ,0.192036044205033,0.0197449674203812,0.231248512759778,0.079778516530467,UP,NC,no
MB21D2,0.195229315390477,0.521165256688722,0.789262876742974,0.765698608818144,NC,NC,no
MBD1,0.45555493544056,0.33056441147605,0.663235028369461,0.727307773295567,NC,NC,no
MBD2,0.21106037343296,0.234268860929292,0.577721851612961,0.358364704782844,NC,NC,no
MBD4,0.742312995215313,0.163036206013845,0.50441551074589,0.247603913053396,NC,NC,no
MBD5,0.33766382031235,0.0135772719497725,0.19766889207587,0.0153455833140044,UP,distal,no
MBD6,-0.441590734357284,0.355124918866074,0.679675663942109,0.617253438489389,NC,NC,no
MBLAC2,0.40217440229218,0.221205846442407,0.562340660941677,0.389524730805159,NC,NC,no
MBNL1,0.0258037918969773,0.816260074494582,0.933979752550729,0.956668261726823,NC,NC,no
MBNL2,0.10029856050139,0.696665295785265,0.88345688574165,0.884395861356843,NC,NC,no
MBNL3,-0.482994943734061,0.606689545757456,0.839475847608376,0.761457436415097,NC,NC,no
MBOAT2,0.348709448726541,0.0546151717085463,0.333864099702373,0.0348995033890453,UP,distal,no
MBOAT7,0.498304230532663,0.151660586259101,0.489082955687634,0.373622683569044,NC,NC,no
MBTD1,0.45546007869269,0.132892020770075,0.467535692215957,0.268591634168121,NC,NC,no
MBTPS1,-0.0275369700667577,0.875415385804301,0.957554859629933,0.968403849618581,NC,NC,no
MBTPS2,0.932104785538123,0.112759527933029,0.43992359879158,0.143559995127329,NC,NC,no
MCAT,0.594863693351913,0.280702839244824,0.62234644406799,0.538856654200489,NC,NC,no
MCCC1,-0.69098235386322,0.00624742733398996,0.149537238720672,0.26447743793134,NC,NC,no
MCCC2,0.0474626681894448,0.939357928569507,0.979568327085155,0.987585740284438,NC,NC,no
MCF2,-0.21879637950037,0.531333479647219,0.794197827700537,0.839145824857017,NC,NC,no
MCFD2,0.123183557284166,0.440862845758307,0.743162803282799,0.734922104829423,NC,NC,no
MCM3,0.212247627242417,0.462295062624919,0.752937136366512,0.723154539903109,NC,NC,no
MCM3AP,-0.6990012555785,0.024801842376596,0.248896675974763,0.00572756405960411,DN,proximal,no
MCM4,-0.0602934891893334,0.710717103895739,0.890037816898166,0.920924844556256,NC,NC,no
MCM5,0.36805913541557,0.55637232907389,0.808926318795098,0.743069686549197,NC,NC,no
MCM6,0.618218870178974,0.169302367991378,0.506434917996884,0.311379167818034,NC,NC,no
MCM8,0.412704227571137,0.143937903346608,0.477881933088433,0.217770187492162,NC,NC,no
MCM9,0.12285154539748,0.723022080902355,0.89650182765019,0.949376737944888,NC,NC,no
MCPH1,-0.517848158184997,0.0425360351526002,0.305028146817988,0.0922608076900853,DN,NC,no
MCRIP1,0.0974865603361803,0.362214535318392,0.68592913049735,0.655946787140519,NC,NC,no
MCTS1,0.895564025822513,0.0030835512241919,0.109783720720601,2.2384835357068e-07,UP,distal,no
MCU,0.692578503903237,0.102812559221708,0.425522135014158,0.254776914084031,NC,NC,no
MCUR1,0.18016591755927,0.512239521371694,0.783437210080465,0.825951694454157,NC,NC,no
MDGA1,-0.0691789381660635,0.321926607675808,0.655085885546814,0.692342515577125,NC,NC,no
MDGA2,-0.223369634003399,0.527633521702084,0.7931855508719,0.757942576431856,NC,NC,no
MDH1,0.24842433335381,0.126917714218509,0.460426013946818,0.733835947844533,NC,NC,no
MDH2,0.22964106099052,0.589616591552742,0.832056886713845,0.828138095908844,NC,NC,no
MDM4,0.114189401197624,0.200702067638609,0.54108605373651,0.436575169140764,NC,NC,no
MDN1,0.50801982550029,0.407877668544649,0.718330683310887,0.667938615009282,NC,NC,no
ME1,-0.538728436118,0.169001843294147,0.506434917996884,0.545327746163318,NC,NC,no
ME2,0.683317850537597,0.0556840487514038,0.334234103820455,0.000170938048019952,UP,distal,no
MEAF6,0.00270662663736765,0.992039861392093,0.996740126762997,0.999014028490712,NC,NC,no
MECP2,-0.142544838494876,0.482544458053535,0.764110035216833,0.833062857605541,NC,NC,no
MED1,0.051407519601062,0.920641440116043,0.974803531456804,0.992430710143456,NC,NC,no
MED12,-0.335758221265918,0.493669494833102,0.771596816874592,0.863384394607065,NC,NC,no
MED13,0.107736810552113,0.267783530130442,0.610832682219635,0.750494896082501,NC,NC,no
MED13L,0.262136098828113,0.16056109523116,0.502723611882875,0.271701932553508,NC,NC,no
MED14,-0.15534018488727,0.101747118801814,0.423299082038079,0.701206652808536,NC,NC,no
MED17,0.0213946321774934,0.967456347928954,0.988502259018724,0.952369718509813,NC,NC,no
MED19,0.0524826452001435,0.678841186295313,0.875847703263425,0.980452113821863,NC,NC,no
MED20,1.16643932426071,0.0114624016786728,0.185648956197809,1.38648966955613e-05,UP,distal,no
MED21,0.262758772129862,0.0361199411272898,0.283788269206471,0.302513582249237,NC,NC,no
MED22,1.7676423344887,0.000342178924073899,0.0484867535412715,1.42255951668544e-23,UP,distal,no
MED25,0.0650606156078197,0.830708422832339,0.937842306884964,0.947239747007642,NC,NC,no
MED26,0.465480083998687,0.288116255292442,0.627330435441101,0.534108100231393,NC,NC,no
MED28,0.0967443308363966,0.486202911585004,0.766463348883234,0.732566081252232,NC,NC,no
MED29,0.17006051105755,0.372638276158622,0.694591472397746,0.711055674685099,NC,NC,no
MED4,0.00592391350799004,0.965740504455587,0.988430839737633,0.993320406691419,NC,NC,no
MED7,-0.191955727487638,0.633866486002709,0.851470432281876,0.890413180993107,NC,NC,no
MED8,1.34544472455814,0.0201044102071702,0.231586565552908,8.05742320221806e-07,UP,distal,no
MED9,0.762918600727087,0.0267933109806304,0.257197175128494,0.00570962534125382,UP,distal,no
MEF2A,0.230250517243769,0.0510814947249067,0.326734466302721,0.162021247765122,NC,NC,no
MEF2C,0.228409457936042,0.397351631517717,0.7122765171597,0.781904125600943,NC,NC,no
MEF2D,0.815198024901494,0.0693705054182293,0.362723270028158,0.0391274088930765,UP,distal,no
MEGF10,-0.0676756988231735,0.805452974629484,0.929873606851865,0.951710898423505,NC,NC,no
MEGF9,0.0349019695760571,0.524735186044157,0.792208693213837,0.839440720758148,NC,NC,no
MEIS1,-0.307602292720244,0.0128340967990116,0.194293965429482,0.13882098338665,NC,NC,no
MEIS2,0.583616045855707,0.0625931701260093,0.348886931710298,0.164158896911199,NC,NC,no
MEMO1,0.282931086747144,0.136491782728896,0.471380651245128,0.277981026013184,NC,NC,no
MEN1,-0.118130983495384,0.653163094352665,0.863386468305088,0.835849719824581,NC,NC,no
MEPCE,0.0992923945093633,0.705483396830254,0.888129913051977,0.944136664508572,NC,NC,no
MET,0.026820322953387,0.925674023480052,0.975704566233829,0.983824766621968,NC,NC,no
METAP2,0.406705365653533,0.0338375457686359,0.276901223534896,0.0245830169694466,UP,distal,no
METRN,0.128809175945169,0.715045620931872,0.892347996863556,0.937916401397761,NC,NC,no
METRNL,0.261534703054075,0.249703946548435,0.592401274379694,0.579082011620797,NC,NC,no
METTL1,-0.682273618917664,0.519223175140784,0.788235739419853,0.8504330765223,NC,NC,no
METTL14,0.157048057781973,0.111587618900986,0.437457445322508,0.355739761984547,NC,NC,no
METTL16,0.286638798746711,0.129834078175895,0.463839104619366,0.246926511936367,NC,NC,no
METTL22,0.90495064056934,0.0411823249043341,0.299941225629612,0.0128807240980777,UP,distal,no
METTL7A,0.522123752275487,0.203988739444026,0.545175488102952,0.540505294238095,NC,NC,no
METTL9,0.0722185766036732,0.446003469699222,0.746547596407252,0.771585804886918,NC,NC,no
MEX3B,0.192698527445737,0.0244564600835174,0.247888440188442,0.0474305173161231,UP,distal,no
MEX3C,-0.0979381694115192,0.702398405939647,0.886766017378161,0.876355925936319,NC,NC,no
MEX3D,0.130108631512667,0.559988427051166,0.812433688130166,0.794073330104446,NC,NC,no
MFAP1,-0.179703977546644,0.376939095218402,0.698382188708781,0.825182225274387,NC,NC,no
MFAP3,0.0011813117722097,0.986181206875374,0.993896707071412,0.986560456057535,NC,NC,no
MFAP3L,0.0663419105789982,0.712678322008969,0.891477032385866,0.90658951377271,NC,NC,no
MFF,1.15956504216991,0.00233702719693977,0.10365004685608,2.35572779658312e-06,UP,distal,no
MFHAS1,0.0672240279133977,0.354051577204642,0.679338840503812,0.737333449008568,NC,NC,no
MFN1,0.0606225853885101,0.660289399216911,0.867848884001897,0.876535453929915,NC,NC,no
MFN2,0.0592401477791457,0.0340965609926911,0.277821426787532,0.625084926327514,NC,NC,no
MFSD1,0.529365008631958,0.136072447128687,0.47100077760059,0.318322447365388,NC,NC,no
MFSD11,0.534862611159067,0.000457754935444236,0.0548005899725845,1.57290258779291e-08,UP,distal,no
MFSD14B,0.490065548130707,0.27721935030058,0.619627388909187,0.732145843770791,NC,NC,no
MFSD6,0.258457361480084,0.417045067076519,0.72620373917804,0.841223371004077,NC,NC,no
MFSD8,0.16734238633696,0.258844051125973,0.600494467003116,0.554662620658396,NC,NC,no
MGA,0.0223301327522579,0.874868975865753,0.957554859629933,0.953658424440311,NC,NC,no
MGAT1,0.31077141652747,0.0436753634933276,0.30759438404595,0.0867392367912191,UP,NC,no
MGAT3,0.259629430077687,0.436281465986521,0.739486647491508,0.770206284515156,NC,NC,no
MGAT4C,0.202946138591631,0.812383409889338,0.93255613400291,0.985974238130308,NC,NC,no
MGEA5,0.093039259927183,0.196341872330611,0.538329531964575,0.428049217263898,NC,NC,no
MGMT,1.14285005239856,0.00616542761623165,0.148074761562716,4.689969720075e-06,UP,distal,no
MGST3,0.402966468311457,0.176936552049292,0.515596031181972,0.343106265300517,NC,NC,no
MIA3,0.35860638555367,0.057938604069073,0.340926712500984,0.256198096283571,NC,NC,no
MIB1,0.130797870303917,0.402193013566745,0.713633233438615,0.607967721420927,NC,NC,no
MICAL3,-0.122337085888249,0.0149673971786867,0.205288071422377,0.487382224605306,NC,NC,no
MICU1,0.504085868775284,0.0684057292937104,0.360165955671333,0.0965748036630699,UP,NC,no
MICU2,0.0392154238718332,0.723978336185207,0.896874484765544,0.92571451345942,NC,NC,no
MICU3,0.0133339824205027,0.872668141686679,0.956949974284185,0.96852727743088,NC,NC,no
MID2,-0.0267254491076687,0.924186796522358,0.975338293956949,0.976390394740152,NC,NC,no
MIDN,0.116162352156809,0.111526617370404,0.437457445322508,0.44841718582728,NC,NC,no
MIEF1,0.150006873787914,0.38417549638706,0.703355574344819,0.634070690359288,NC,NC,no
MIEF2,0.45382467180226,0.0103221983770836,0.175378358517115,0.0580308143279618,UP,NC,no
MIER1,0.574180715347607,0.00561180115263631,0.145108069950468,0.00117411484683094,UP,distal,no
MIER3,0.0502140515510886,0.789400307504599,0.922288660236508,0.935687338270487,NC,NC,no
MIF,0.469964863579654,0.111300890253632,0.437457445322508,0.100325188216292,UP,NC,no
MIGA2,-0.151297276019972,0.553605915920682,0.806891157024898,0.920351353607622,NC,NC,no
MIIP,0.10986036772428,0.887390910519055,0.961835445554902,0.974283897428879,NC,NC,no
MINDY2,0.0846070881467567,0.110375515472314,0.436587223357362,0.473982038934599,NC,NC,no
MINDY3,0.05050633699985,0.708434282318679,0.888993427245456,0.893774925116926,NC,NC,no
MINOS1,0.354207772382267,0.155015759820935,0.494723719969065,0.435931269656794,NC,NC,no
MINPP1,0.56656298049844,0.123877869934384,0.459412971016016,0.275243572321709,NC,NC,no
MIOS,0.286069595079572,0.218570767432958,0.558850193887589,0.509212823983369,NC,NC,no
MIPOL1,-0.336380614637343,0.236156445078522,0.579788317769402,0.687500259516422,NC,NC,no
MIS18BP1,-0.123295458879811,0.572658062789901,0.821494543875563,0.913994811205898,NC,NC,no
MITD1,1.41628821089922,0.101197636330384,0.422657115852411,0.459654538225619,NC,NC,no
MKL2,-0.113820918390034,0.289353791741089,0.627548529501711,0.627434074836808,NC,NC,no
MKLN1,0.431948109710098,0.192054245950852,0.53208160436349,0.26691920703453,NC,NC,no
MKNK2,0.261025681927783,0.00549773193497399,0.144399376926966,0.321638485726633,NC,NC,no
MKRN1,-0.0621372340942701,0.727216109325786,0.896992891450113,0.890945630309899,NC,NC,no
MKRN3,0.299559604185568,0.707099303707583,0.888755153997461,0.988752824210526,NC,NC,no
MKS1,-0.0732880676164067,0.890958384634174,0.961945012735696,0.98396913205664,NC,NC,no
MLANA,-0.280916276197601,0.74491391387796,0.903563615789307,0.947471351354819,NC,NC,no
MLEC,-0.00884527581382766,0.718544052008662,0.894078786175162,0.977804069298613,NC,NC,no
MLF1,-0.10682620710151,0.80612851967283,0.930047315076047,0.814430761473548,NC,NC,no
MLF2,0.277363814985907,0.247628170342963,0.591262360607939,0.443275920770117,NC,NC,no
MLH3,-0.150478168791793,0.796148043613374,0.924706785764834,0.92401555295469,NC,NC,no
MLLT1,0.119588158209783,0.196488379627437,0.538329531964575,0.545695245362146,NC,NC,no
MLLT10,0.204819693672517,0.0196103629962061,0.230633177536169,0.252045405610992,NC,NC,no
