gene_symbol,RED,pvalue,p_adj,padj,APAreg
AMMECR1L,-0.134344385611351,0.0781642444248443,0.999398823098356,1,NC
AMOT,-0.320612376125886,0.0675186322090363,0.999398823098356,1,NC
AMOTL1,-0.153360691367638,0.311237905216582,0.999398823098356,1,NC
AMOTL2,-0.0783056949039382,0.574742099075384,0.999398823098356,1,NC
AMZ2,-0.144017288943437,0.652916897848755,0.999398823098356,1,NC
ANAPC1,0.00572114039557925,0.984240292190554,0.999398823098356,1,NC
ANAPC11,0.161126720367447,0.642841560973412,0.999398823098356,1,NC
ANAPC13,0.0807779714920245,0.720581240855552,0.999398823098356,1,NC
ANAPC16,-0.160384296035637,0.213327789258923,0.999398823098356,1,NC
ANGEL1,-0.0822172792082935,0.582995731122039,0.999398823098356,1,NC
ANGPT1,-0.046404268953117,0.804592467294348,0.999398823098356,1,NC
ANGPTL2,0.000616758776029291,0.997765686922166,0.999473940179791,1,NC
ANGPTL6,0.28842952268788,0.299405943203263,0.999398823098356,1,NC
ANK1,0.00168820242766321,0.989567019537921,0.999398823098356,1,NC
ANK2,0.0021872202830221,0.981229950943297,0.999398823098356,1,NC
ANK3,-0.179446284709755,0.21858039608095,0.999398823098356,1,NC
ANKH,0.115107207081629,0.476863041764796,0.999398823098356,1,NC
ANKIB1,-0.0233439918517484,0.776666427441468,0.999398823098356,1,NC
ANKLE2,0.0188743028599219,0.91184531161864,0.999398823098356,1,NC
ANKMY2,-0.0556782248935165,0.822372916594408,0.999398823098356,1,NC
ANKRA2,0.443580862723063,0.32154555153892,0.999398823098356,1,NC
ANKRD1,-0.054402637824422,0.702297162990422,0.999398823098356,1,NC
ANKRD10,0.0352068877906351,0.922621901662482,0.999398823098356,1,NC
ANKRD12,0.0158201901264774,0.85749891162289,0.999398823098356,1,NC
ANKRD13C,0.0750629708169166,0.648840823658393,0.999398823098356,1,NC
ANKRD17,0.0471205675297401,0.6831565469375,0.999398823098356,1,NC
ANKRD28,-1.18781734127794,0.0226417232727249,0.999398823098356,0.988412377262456,NC
ANKRD29,0.412760403754688,0.234058771239908,0.999398823098356,1,NC
ANKRD33B,-0.214064565340126,0.584494515956331,0.999398823098356,1,NC
ANKRD34A,0.29775905262577,0.343338306623634,0.999398823098356,1,NC
ANKRD44,-0.364063433936592,0.125254739300706,0.999398823098356,1,NC
ANKRD50,-0.186137806151427,0.0349730302558644,0.999398823098356,1,NC
ANKRD52,-0.0573949111625903,0.386117255902418,0.999398823098356,1,NC
ANKRD6,-0.103685715288579,0.195000955754202,0.999398823098356,1,NC
ANKS1A,-0.0355015722497505,0.690726692994517,0.999398823098356,1,NC
ANKS6,0.350466391744352,0.226339452420754,0.999398823098356,1,NC
ANO5,-0.0163099891751905,0.779769459488149,0.999398823098356,1,NC
ANP32A,-0.183046119505747,0.283110182571909,0.999398823098356,1,NC
ANP32B,-0.0471524715782783,0.696274098982676,0.999398823098356,1,NC
ANP32E,-0.179417963802273,0.106936116347846,0.999398823098356,1,NC
ANTXR1,0.0523955266966571,0.653102429270897,0.999398823098356,1,NC
ANTXR2,0.0102350924921152,0.913373102096294,0.999398823098356,1,NC
ANXA1,-0.100840452791283,0.636035339109913,0.999398823098356,1,NC
ANXA11,0.289757959669203,0.275788103277028,0.999398823098356,1,NC
ANXA2,0.00422638810037723,0.935349762657452,0.999398823098356,1,NC
ANXA3,0.0575605578394534,0.902161670033294,0.999398823098356,1,NC
ANXA4,-0.0318905357916317,0.81689505031924,0.999398823098356,1,NC
ANXA5,-0.0462203285227432,0.759898987666823,0.999398823098356,1,NC
ANXA6,0.0283453692671736,0.929157488239399,0.999398823098356,1,NC
ANXA7,0.00285517973227867,0.988910217893136,0.999398823098356,1,NC
ANXA9,0.306992938650471,0.398675043946694,0.999398823098356,1,NC
AP1B1,-0.493998020972487,0.0101999475637062,0.999398823098356,1,NC
AP1G1,-0.0669519626384857,0.458070044762681,0.999398823098356,1,NC
AP1M1,0.665173622808182,0.0550316053467597,0.999398823098356,1,NC
AP1S2,-0.0400072013277593,0.551652566345446,0.999398823098356,1,NC
AP1S3,0.0397580574825018,0.85003336697465,0.999398823098356,1,NC
AP2A2,-0.0500936398635601,0.59242504371655,0.999398823098356,1,NC
AP2B1,0.0678738516483949,0.576855834720391,0.999398823098356,1,NC
AP2S1,-0.00918022445178623,0.949830645923441,0.999398823098356,1,NC
AP3B1,0.107064482649008,0.683857036128414,0.999398823098356,1,NC
AP3D1,-0.0459474550384069,0.7258826517472,0.999398823098356,1,NC
AP3M2,0.100645785583675,0.660234260644367,0.999398823098356,1,NC
AP4S1,-0.276562684788209,0.35567591968681,0.999398823098356,1,NC
AP5B1,-0.350807390633149,0.342700514478043,0.999398823098356,1,NC
AP5M1,-0.0204082795885681,0.950867946260911,0.999398823098356,1,NC
AP5S1,0.180405583512638,0.366518243398779,0.999398823098356,1,NC
APAF1,-0.0147961910331665,0.968170583691391,0.999398823098356,1,NC
APBA1,0.376334713150685,0.117864001903579,0.999398823098356,1,NC
APBA2,-0.189250986739983,0.0851234517134058,0.999398823098356,1,NC
APBB2,-0.0345004705925605,0.820079847529359,0.999398823098356,1,NC
APC,0.0136208040502215,0.841233303603862,0.999398823098356,1,NC
API5,0.0457609133632466,0.695527105880187,0.999398823098356,1,NC
APIP,-0.193169884484467,0.624193061165506,0.999398823098356,1,NC
APLP1,-0.0751513906828083,0.418938801955842,0.999398823098356,1,NC
APLP2,-0.0526594290645993,0.348282712648018,0.999398823098356,1,NC
APMAP,0.0557163499218753,0.44584656255657,0.999398823098356,1,NC
APOE,-0.0804670770778453,0.739163130537773,0.999398823098356,1,NC
APOLD1,-0.137424691630844,0.632281414126747,0.999398823098356,1,NC
APP,-0.0691743221159042,0.252952416407328,0.999398823098356,1,NC
APPBP2,-0.252163922419636,0.0772769898250346,0.999398823098356,1,NC
APPL1,-0.0394177852237757,0.738033877663402,0.999398823098356,1,NC
APPL2,-0.230560088947225,0.232359593514961,0.999398823098356,1,NC
APRT,0.0372856774280191,0.796126223730936,0.999398823098356,1,NC
APTX,0.313168602803835,0.018291145482492,0.999398823098356,1,NC
AQP3,-0.0360395729873948,0.897451855519621,0.999398823098356,1,NC
AQR,0.148320926606511,0.757522063252224,0.999398823098356,1,NC
ARCN1,-3.5896806509339e-05,0.999268343382739,0.999583569989484,1,NC
AREL1,-0.0650090529535632,0.433288956630004,0.999398823098356,1,NC
ARF4,-0.143479845501477,0.109530795422025,0.999398823098356,1,NC
ARF5,0.00210360390687619,0.987435118086768,0.999398823098356,1,NC
ARF6,-0.225682003384102,0.218085343504286,0.999398823098356,1,NC
ARFGAP1,0.129003700358684,0.395316030451745,0.999398823098356,1,NC
ARFGAP3,-0.0783425632553175,0.456242111737098,0.999398823098356,1,NC
ARFGEF1,-0.304124578337251,0.216037986743826,0.999398823098356,1,NC
ARFGEF2,-0.14558755424516,0.418044505567303,0.999398823098356,1,NC
ARFGEF3,-0.275355594998403,0.0715810650150994,0.999398823098356,1,NC
ARFIP1,0.213181804816219,0.518764755679508,0.999398823098356,1,NC
ARFIP2,-0.130169590446395,0.414370343201285,0.999398823098356,1,NC
ARFRP1,-0.703039893018702,0.122446344825637,0.999398823098356,1,NC
ARGLU1,-0.2320233809923,0.309255717461346,0.999398823098356,1,NC
ARHGAP12,0.0497722040697292,0.834902233814334,0.999398823098356,1,NC
ARHGAP17,0.0658862047696771,0.622869002244344,0.999398823098356,1,NC
ARHGAP19,-0.510600412897492,0.0196520956866488,0.999398823098356,0.452427721154544,NC
ARHGAP21,-0.042284283696455,0.837121400805803,0.999398823098356,1,NC
ARHGAP23,-0.186070829646977,0.330325715250966,0.999398823098356,1,NC
ARHGAP26,0.0259854936300486,0.854275707528189,0.999398823098356,1,NC
ARHGAP28,-0.126699889225866,0.17366211404846,0.999398823098356,1,NC
ARHGAP29,0.107146134038465,0.521686289309516,0.999398823098356,1,NC
ARHGAP32,0.158969462662152,0.62539894534689,0.999398823098356,1,NC
ARHGAP35,-0.0258527032685906,0.584881410400236,0.999398823098356,1,NC
ARHGAP42,-0.221212193351944,0.364232794786624,0.999398823098356,1,NC
ARHGAP5,0.0206927854169972,0.769770200234648,0.999398823098356,1,NC
ARHGDIA,0.00619745494057725,0.956195111506127,0.999398823098356,1,NC
ARHGEF10,0.051230760720558,0.733907483788517,0.999398823098356,1,NC
ARHGEF11,-0.0984795600285198,0.441455100047158,0.999398823098356,1,NC
ARHGEF12,-0.00716513239257145,0.951948389798598,0.999398823098356,1,NC
ARHGEF16,0.302404980871418,0.513757587487937,0.999398823098356,1,NC
ARHGEF17,-0.0117012662690011,0.88633153446782,0.999398823098356,1,NC
ARHGEF18,0.111305941349686,0.235786977180951,0.999398823098356,1,NC
ARHGEF2,0.0392249360590404,0.727279884186839,0.999398823098356,1,NC
ARHGEF28,0.181502507826372,0.18958454237643,0.999398823098356,1,NC
ARHGEF7,0.168330064996587,0.165496612219431,0.999398823098356,1,NC
ARHGEF9,-0.0664985461072332,0.682453158608288,0.999398823098356,1,NC
ARID1A,-0.0283128266869166,0.847049021728412,0.999398823098356,1,NC
ARID1B,0.0443907703219684,0.811165271112728,0.999398823098356,1,NC
ARID2,-0.0353355005363361,0.848419742637521,0.999398823098356,1,NC
ARID3A,-0.0264413538072541,0.882648496139552,0.999398823098356,1,NC
ARID3B,0.30254909627474,0.300281580499393,0.999398823098356,1,NC
ARID4A,0.00743311728426388,0.964069382379064,0.999398823098356,1,NC
ARID4B,0.136299885561344,0.585639411929317,0.999398823098356,1,NC
ARID5B,0.0435151993422785,0.580356554306994,0.999398823098356,1,NC
ARIH1,-0.0335908828961728,0.785961799308387,0.999398823098356,1,NC
ARIH2,-0.226478531479946,0.0916391710879181,0.999398823098356,1,NC
ARL1,0.199254211347312,0.510294037905466,0.999398823098356,1,NC
ARL13B,0.0677753678615715,0.901542412439868,0.999398823098356,1,NC
ARL14EP,-0.0268589155457062,0.873395809796424,0.999398823098356,1,NC
ARL15,-0.0428248421481727,0.72238768524389,0.999398823098356,1,NC
ARL16,0.0334569918699934,0.847095365122045,0.999398823098356,1,NC
ARL3,0.14324724204363,0.360466505752621,0.999398823098356,1,NC
ARL4A,-0.341391860964378,0.0442906470950709,0.999398823098356,1,NC
ARL4C,-0.0397247996033325,0.503859411589241,0.999398823098356,1,NC
ARL5A,0.10908684568212,0.541803452299894,0.999398823098356,1,NC
ARL5B,0.160705825472256,0.280614343169994,0.999398823098356,1,NC
ARL6,-0.0502047509260759,0.819438972864941,0.999398823098356,1,NC
ARL6IP1,-0.147801005345625,0.0829835488451277,0.999398823098356,1,NC
ARL6IP5,-0.00537901171022659,0.974801788251654,0.999398823098356,1,NC
ARL6IP6,-0.0867074749187702,0.741416631771505,0.999398823098356,1,NC
ARL8B,-0.0276388401861369,0.819490842132428,0.999398823098356,1,NC
ARMC1,0.196592464279215,0.196759913050796,0.999398823098356,1,NC
ARMC10,0.110651281596695,0.59064282626897,0.999398823098356,1,NC
ARMC8,-0.0836998761039993,0.609178349770121,0.999398823098356,1,NC
ARMCX1,-0.120240216211005,0.658405002035163,0.999398823098356,1,NC
ARMCX2,0.19371715568975,0.232587034154054,0.999398823098356,1,NC
ARMCX3,-0.0671859930187333,0.291417509794755,0.999398823098356,1,NC
ARNT,0.254310210279321,0.27838350001738,0.999398823098356,1,NC
ARNT2,-0.00838029962048415,0.890368127652272,0.999398823098356,1,NC
ARPC1A,0.243942278189539,0.587705784823136,0.999398823098356,1,NC
ARPC2,-0.183183315767873,0.180776853692488,0.999398823098356,1,NC
ARPC3,0.268736144558806,0.393029767237564,0.999398823098356,1,NC
ARPC4,-0.0311435830065222,0.748839934829298,0.999398823098356,1,NC
ARPC5,-0.115780590862732,0.323385023678041,0.999398823098356,1,NC
ARPC5L,0.137608876338469,0.302552958297164,0.999398823098356,1,NC
ARPIN,0.38744497523962,0.084265089582946,0.999398823098356,1,NC
ARPP19,0.022164889310316,0.806480349630693,0.999398823098356,1,NC
ARRB1,0.0356973932775839,0.624587505016856,0.999398823098356,1,NC
ARRB2,-0.276625103956901,0.224527685928992,0.999398823098356,1,NC
ARRDC1,0.0255230885078822,0.901623909575399,0.999398823098356,1,NC
ARRDC3,-0.00471755703344917,0.885257836263906,0.999398823098356,1,NC
ARRDC4,0.0411047277066445,0.755641443378058,0.999398823098356,1,NC
ARSA,0.377483873597095,0.321891551814247,0.999398823098356,1,NC
ARSB,0.0753904504046326,0.46786069118974,0.999398823098356,1,NC
ARSK,-0.503751379032346,0.120848735361189,0.999398823098356,1,NC
ASAH1,-0.106659055039384,0.189337614992973,0.999398823098356,1,NC
ASAH2B,-0.229153805197045,0.147083517257649,0.999398823098356,1,NC
ASAP1,-0.048862277180723,0.580070321334849,0.999398823098356,1,NC
ASAP2,-0.166140230908204,0.282259393982978,0.999398823098356,1,NC
ASB1,-0.0645727378928573,0.672931522263041,0.999398823098356,1,NC
ASB13,0.169503279761675,0.233637344211854,0.999398823098356,1,NC
ASB6,0.203426730828633,0.0206211732178192,0.999398823098356,1,NC
ASB7,0.026590349607011,0.761091772062642,0.999398823098356,1,NC
ASB8,-0.109173392372095,0.558078252299946,0.999398823098356,1,NC
