gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000197183,19785.3840262253,0.22385981499119,0.0361252938735608,5.45057210347563e-10,2.268734735394e-09,NOL4L
ENSG00000197191,16.7640415530796,-0.280147242202549,0.521856245951283,0.452155902175027,0.56627983909158,CYSRT1
ENSG00000197208,79.320009527968,0.420286969550125,0.293322999193256,0.116866035604161,0.183339712231939,SLC22A4
ENSG00000197213,4.62185072964014,-0.0318557751736835,0.650766388689189,0.907515380565213,0.938752995700258,ZSCAN5B
ENSG00000197214,2.17908385773155,-0.145129552231877,0.717679897984486,0.467192529998764,0.580982582912782,TCEA1P1
ENSG00000197217,6547.77474816063,-0.770327478837008,0.0675309066984163,2.05013973209224e-30,2.27574511973466e-29,ENTPD4
ENSG00000197223,600.208593721561,-0.229593613146382,0.131847669014733,0.0761662706602068,0.126257095656314,C1D
ENSG00000197226,7987.41081278687,0.542870804682667,0.0576176619104973,3.25894785988877e-21,2.53216367523052e-20,TBC1D9B
ENSG00000197238,1316.33265659035,-0.278050398650071,0.148848763067917,0.0574254841744893,0.09828470994576,HIST1H4J
ENSG00000197245,34.7407054965042,0.0600024571139143,0.416329575730762,0.862607562352607,0.90573346218365,FAM110D
ENSG00000197253,2.49383377438133,0.107649850479849,0.713963073718467,0.557230779800216,0.664230124445062,TPSB2
ENSG00000197256,288.897083166451,1.27500961052243,0.171075453998072,2.33291371629649e-14,1.26904733491384e-13,KANK2
ENSG00000197258,155.259840147221,-0.218835439627952,0.222921253879119,0.300872636581917,0.406788493540295,EIF4BP6
ENSG00000197261,2.38396069380876,-0.253351889529858,0.757507970232115,0.16957710743481,0.252525093593796,C6orf141
ENSG00000197265,2085.01475386867,0.663311102905506,0.092725165194899,5.28113125327922e-13,2.65368644962912e-12,GTF2E2
ENSG00000197275,393.08026037682,1.47816528611986,0.190818937492573,1.88656365144876e-15,1.09172388699717e-14,RAD54B
ENSG00000197279,107.197396098231,-1.03092695190039,0.305390465696209,0.000237356937683188,0.000606512200207514,ZNF165
ENSG00000197283,5806.02039832455,0.569613252981007,0.270212012937986,0.0229207228030127,0.0427728011340591,SYNGAP1
ENSG00000197296,970.916207115819,0.676662386176884,0.0972378008120374,2.09831571818127e-12,1.01893002161383e-11,FITM2
ENSG00000197299,298.834711583181,0.940417181828091,0.191121724129434,3.49422550388416e-07,1.1841607040224e-06,BLM
ENSG00000197302,2757.5718651614,0.00700357179887,0.0603227922881455,0.90782759512588,0.938931890126358,ZNF720
ENSG00000197312,5903.74963169839,1.17727719528268,0.0877180785960383,1.34456110089899e-41,2.11131585913681e-40,DDI2
ENSG00000197321,4472.90268183041,-0.465300392845583,0.0936229936927384,5.23774995644754e-07,1.74750070717835e-06,SVIL
ENSG00000197323,8577.48252285107,0.523799528033956,0.056769995346265,2.09842655767445e-20,1.56902908512838e-19,TRIM33
ENSG00000197324,503.626249814478,-2.69521121690749,0.188862095769861,2.67979467891995e-47,4.92269276849736e-46,LRP10
ENSG00000197329,3526.96476607324,-1.10800313712799,0.0677255891115198,6.01852509935554e-61,1.58702307867622e-59,PELI1
ENSG00000197343,4646.4154771888,-0.198389161495582,0.0682409995572126,0.00343886230589771,0.00742748719957083,ZNF655
ENSG00000197345,1094.66591891217,-0.215769442930682,0.089749697284292,0.0153398127482089,0.0296035351119527,MRPL21
ENSG00000197355,428.646803429333,0.767806675304631,0.201347864527766,6.97305832322176e-05,0.000189302153808269,UAP1L1
ENSG00000197358,2.32413958956357,0.279182055357803,0.761368183218462,0.226407590070611,0.321588138856529,BNIP3P1
ENSG00000197360,2.99554557121903,-0.27224536346857,0.765458878087228,0.220842292417371,0.314943968702675,ZNF98
ENSG00000197361,16.6486787258236,0.673545990827445,0.725941225369951,0.1190430358532,0.186393543402569,FBXL22
ENSG00000197362,1184.27624399583,-0.272589862797972,0.125941647537751,0.0276813853601223,0.0509747809258376,ZNF786
ENSG00000197363,266.24442781172,-1.37487050993662,0.19057482915464,1.19281126060349e-13,6.22731227302674e-13,ZNF517
ENSG00000197372,2170.22679784441,-0.263542273205633,0.0924330693433548,0.00396850633756234,0.00849614064541106,ZNF675
ENSG00000197375,494.673220689706,1.23119324197251,0.164744886936814,2.12225953021875e-14,1.15850739537582e-13,SLC22A5
ENSG00000197376,6.7491822590722,4.14478127931541,2.00722030499957,0.00159498310500072,0.00361764419632607,AC089987.1
ENSG00000197380,1798.35507675344,0.00186262092991951,0.0918231670041105,0.983984325793535,0.990460188304333,DACT3
ENSG00000197381,3373.93805043658,-0.0459086211500278,0.115011471409157,0.683778775771244,0.771473041390907,ADARB1
ENSG00000197385,111.289839349312,-2.42173395332419,0.334812567667876,4.59464679676026e-14,2.45837913927186e-13,ZNF860
